"調查年度",101,"放養面積","6.16(公頃)"
"魚種名稱","鱒魚","放養數量","543,500(尾、粒、隻)"
"所屬縣市","已完成調查魚塭口數",,,,,"魚塭面積(公頃)",,,,,"百分比(%)","放養量",,"養殖戶數",,,,,"養殖戶類別統計"
,"第一類(有水權)","第一類(無水權)","第二類","第三類","小計","第一類(有水權)","第一類(無水權)","第二類","第三類","小計",,"在池（尾、粒、隻）","新放養（尾、粒、隻）","第一類(有水權)","第一類(無水權)","第二類","第三類","小計","魚苗戶","養成戶"
"總　計","11","13","0","18","42","2.4710","1.5921","0","2.1014","6.1645","100.00","284,595","543,500","5","6","0","13","23","2","21"
"臺南市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"屏東縣","0","0","0","2","2","0","0","0","0.1477","0.1477","2.40","10,600","0","0","0","0","2","2","1","1"
"雲林縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"嘉義縣","2","0","0","0","2","0.7528","0","0","0","0.7528","12.21","0","120,000","1","0","0","0","1","0","1"
"彰化縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","2","0","3","5","0","1.4292","0","0.5128","1.9420","31.50","50,000","0","0","1","0","2","3","0","3"
"宜蘭縣","7","0","0","5","12","0.1802","0","0","0.1595","0.3397","5.51","153,045","360,000","2","0","0","3","4","1","3"
"桃園縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"新竹縣","0","7","0","8","15","0","0.0254","0","1.2814","1.3068","21.20","10,900","37,000","0","2","0","6","8","0","8"
"澎湖縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"南投縣","0","2","0","0","2","0","0.0900","0","0","0.0900","1.46","13,000","13,000","0","1","0","0","1","0","1"
"新北市","0","2","0","0","2","0","0.0475","0","0","0.0475","0.77","4,050","10,500","0","2","0","0","2","0","2"
"新竹市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","2","0","0","0","2","1.5380","0","0","0","1.5380","24.95","43,000","3,000","2","0","0","0","2","0","2"
"嘉義市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"預定收獲統計(經營型態=成魚養成)"
"預定收獲月份","魚塭口數","魚塭面積(公頃)","在池放養量(尾、粒、隻)","新放養量(尾、粒、隻)","預定收獲重量(公噸)"
"今年3月","0","0","0","0","0"
"今年4月","0","0","0","0","0"
"今年5月","6","0.9768","6,400","0","24"
"今年6月","2","0.0442","5,000","0","3"
"今年7月","3","0","2,500","0","6"
"今年8月","1","0.1000","0","2,000","105"
"今年9月","0","0","0","0","0"
"今年10月","1","0","2,000","0","7"
"今年11月","2","0.0472","48,000","0","18"
"今年12月","4","0.9828","0","130,000","63"
"明年1月","1","0.0363","3,500","10,000","6"
"明年2月","4","0.1355","100,000","150,000","110"
"明年3月","1","0.0576","0","70,000","30"
"水源別統計"
"所屬縣市","魚塭口數",,,"魚塭面積(公頃)",,,"在池放養量(尾、粒、隻)",,,"新放養量(尾、粒、隻)",,,"預定收獲重量(公噸)"
,"淡水","鹹水","淡水","鹹水","淡水","鹹水","淡水","鹹水","淡水","鹹水"
"總　計","39","3","5.6517","0.5128","254,595","30,000","543,500","0","457","0"
"臺南市","0","0","0","0","0","0","0","0","0","0"
"屏東縣","2","0","0.1477","0","10,600","0","0","0","4","0"
"雲林縣","0","0","0","0","0","0","0","0","0","0"
"嘉義縣","2","0","0.7528","0","0","0","120,000","0","57","0"
"彰化縣","0","0","0","0","0","0","0","0","0","0"
"高雄市","2","3","1.4292","0.5128","20,000","30,000","0","0","0","0"
"宜蘭縣","12","0","0.3397","0","153,045","0","360,000","0","231","0"
"桃園縣","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0","0","0"
"新竹縣","15","0","1.3068","0","10,900","0","37,000","0","157","0"
"澎湖縣","0","0","0","0","0","0","0","0","0","0"
"南投縣","2","0","0.0900","0","13,000","0","13,000","0","0","0"
"新北市","2","0","0.0475","0","4,050","0","10,500","0","6","0"
"新竹市","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","2","0","1.5380","0","43,000","0","3,000","0","2","0"
"嘉義市","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0"
"經營型態統計─口數、面積(公頃)"
"所屬縣市","無填寫",,"魚苗繁殖",,"種魚繁殖",,"中間養殖",,"成魚養成"
,"魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)","魚塭口數","魚塭面積(公頃)"
"總　計","0","0","0","0","2","0.0390","2","0.0900","38","6.0355"
"臺南市","0","0","0","0","0","0","0","0","0","0"
"屏東縣","0","0","0","0","1","0.0244","0","0","1","0.1233"
"雲林縣","0","0","0","0","0","0","0","0","0","0"
"嘉義縣","0","0","0","0","0","0","0","0","2","0.7528"
"彰化縣","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0","5","1.9420"
"宜蘭縣","0","0","0","0","1","0.0146","0","0","11","0.3251"
"桃園縣","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0","0","0"
"臺東縣","0","0","0","0","0","0","0","0","0","0"
"新竹縣","0","0","0","0","0","0","0","0","15","1.3068"
"澎湖縣","0","0","0","0","0","0","0","0","0","0"
"南投縣","0","0","0","0","0","0","2","0.0900","0","0"
"新北市","0","0","0","0","0","0","0","0","2","0.0475"
"新竹市","0","0","0","0","0","0","0","0","0","0"
"臺中市","0","0","0","0","0","0","0","0","0","0"
"苗栗縣","0","0","0","0","0","0","0","0","2","1.5380"
"嘉義市","0","0","0","0","0","0","0","0","0","0"
"基隆市","0","0","0","0","0","0","0","0","0","0"
"臺北市","0","0","0","0","0","0","0","0","0","0"
"金門縣","0","0","0","0","0","0","0","0","0","0"
"連江縣","0","0","0","0","0","0","0","0","0","0"
"經營型態統計─放養量(尾、粒、隻)"
"所屬縣市","無填寫",,"魚苗繁殖",,"種魚繁殖",,"中間養殖",,"成魚養成"
,"在池","新放養","在池","新放養","在池","新放養","在池","新放養","在池","新放養"
"總　計","0","0","0","0","645","0","13,000","13,000","270,950","530,500"
"臺南市","0","0","0","0","0","0","0","0","0","0"
"屏東縣","0","0","0","0","600","0","0","0","10,000","0"
"雲林縣","0","0","0","0","0","0","0","0","0","0"
"嘉義縣","0","0","0","0","0","0","0","0","0","120,000"
"彰化縣","0","0","0","0","0","0","0","0","0","0"
"高雄市","0","0","0","0","0","0","0","0","50,000","0"
"宜蘭縣","0","0","0","0","45","0","0","0","153,000","360,000"
"桃園縣","0","0","0","0","0","0","0","0","0","0"
"花蓮縣","0","0","0","0","0","0","0","0","0","0"
